folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep Monitoring/Actigraphy,avgoutbedtimewd5,Average daily end time for rest period in weekdays  from actigraphy,"In this study, the end time for rest period (i.e. rest interval) is defined as the out-bed time in main sleeps.",time,,,avgeptrt_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgoutbedtimewe5,Average daily end time for rest period in weekends  from actigraphy,"In this study, the end time for rest period (i.e. rest interval) is defined as the out-bed time in main sleeps.",time,,,avgeptrt_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgoutbedtimewo5,Average daily end time for rest period in workdays  from actigraphy,"In this study, the end time for rest period (i.e. rest interval) is defined as the out-bed time in main sleeps.",time,,,avgeptrt_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgredtalt5,"Average red light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in all days  from actigraphy",,numeric,minutes,,avgtallr_ib_w7_f2,,,
Sleep Monitoring/Actigraphy,avgredtaltnw5,"Average red light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in non-workdays  from actigraphy",,numeric,minutes,,avgtallr_ib_wn_f2,,,
Sleep Monitoring/Actigraphy,avgredtaltwd5,"Average red light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in weekdays  from actigraphy",,numeric,minutes,,avgtallr_ib_w5_f2,,,
Sleep Monitoring/Actigraphy,avgredtaltwe5,"Average red light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in weekends  from actigraphy",,numeric,minutes,,avgtallr_ib_w2_f2,,,
Sleep Monitoring/Actigraphy,avgredtaltwo5,"Average red light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in workdays  from actigraphy",,numeric,minutes,,avgtallr_ib_ww_f2,,,
Sleep Monitoring/Actigraphy,avgrestmidpoint5,Average daily midpoint for rest period in main sleep in all days  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed). ",time,,,avgmptbd_im_w7_f2,,,
Sleep Monitoring/Actigraphy,avgrestmidpointnw5,Average daily midpoint for rest period in main sleep in non-workdays  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed). ",time,,,avgmptbd_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgrestmidpointwd5,Average daily midpoint for rest period in main sleep in weekdays  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed). ",time,,,avgmptbd_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgrestmidpointwe5,Average daily midpoint for rest period in main sleep in weekends  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed). ",time,,,avgmptbd_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgrestmidpointwo5,Average daily midpoint for rest period in main sleep in workdays  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed). ",time,,,avgmptbd_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgsleepbouts5,Average daily number of sleep bouts in main sleep in all days  from actigraphy,"sleep bouts are continuous blocks, one or more epochs in duration, with each epoch of each block scored as ""sleep"", between the start time and the end time of the given interval.",numeric,sleep bouts,,avgbotsp_im_w7_f2,,,
Sleep Monitoring/Actigraphy,avgsleepboutsnw5,Average daily number of sleep bouts in main sleep in non-workdays  from actigraphy,"sleep bouts are continuous blocks, one or more epochs in duration, with each epoch of each block scored as ""sleep"", between the start time and the end time of the given interval.",numeric,sleep bouts,,avgbotsp_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgsleepboutswd5,Average daily number of sleep bouts in main sleep in weekdays  from actigraphy,"sleep bouts are continuous blocks, one or more epochs in duration, with each epoch of each block scored as ""sleep"", between the start time and the end time of the given interval.",numeric,sleep bouts,,avgbotsp_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgsleepboutswe5,Average daily number of sleep bouts in main sleep in weekends  from actigraphy,"sleep bouts are continuous blocks, one or more epochs in duration, with each epoch of each block scored as ""sleep"", between the start time and the end time of the given interval.",numeric,sleep bouts,,avgbotsp_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgsleepboutswo5,Average daily number of sleep bouts in main sleep in workdays  from actigraphy,"sleep bouts are continuous blocks, one or more epochs in duration, with each epoch of each block scored as ""sleep"", between the start time and the end time of the given interval.",numeric,sleep bouts,,avgbotsp_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgsleepmidpoint5,Average daily midpoint for sleep period in all days  from actigraphy,Sleep period is the interval between sleep onset time and sleep offset time in main sleep.,time,,,avgmptsp_im_w7_f2,,TRUE,
Sleep Monitoring/Actigraphy,avgsleepmidpointnw5,Average daily midpoint for sleep period in non-workdays  from actigraphy,Sleep period is the interval between sleep onset time and sleep offset time in main sleep.,time,,,avgmptsp_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgsleepmidpointwd5,Average daily midpoint for sleep period in weekdays  from actigraphy,Sleep period is the interval between sleep onset time and sleep offset time in main sleep.,time,,,avgmptsp_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgsleepmidpointwe5,Average daily midpoint for sleep period in weekends  from actigraphy,Sleep period is the interval between sleep onset time and sleep offset time in main sleep.,time,,,avgmptsp_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgsleepmidpointwo5,Average daily midpoint for sleep period in workdays  from actigraphy,Sleep period is the interval between sleep onset time and sleep offset time in main sleep.,time,,,avgmptsp_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgsleepnapdaily155,Average daily total sleep duration in naps (>= 15 minutes) in all days  from actigraphy,,numeric,minutes per day,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdaily15nw5,Average daily total sleep duration in naps (>= 15 minutes) in non-workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdaily15wd5,Average daily total sleep duration in naps (>= 15 minutes) in weekdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdaily15we5,Average daily total sleep duration in naps (>= 15 minutes) in all weekends  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdaily15wo5,Average daily total sleep duration in naps (>= 15 minutes) in workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdaily5,Average daily total sleep duration in naps (with some sleep are counted) in all days  from actigraphy,,numeric,minutes per day,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdailyrd5,Average daily total sleep duration in naps (with some sleep are counted) in non-workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdailywd5,Average daily total sleep duration in naps (with some sleep are counted) in weekdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdailywe5,Average daily total sleep duration in naps (with some sleep are counted) in all weekends  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapdailywo5,Average daily total sleep duration in naps (with some sleep are counted) in workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapsall5,Average sleep duration per nap in all days  from actigraphy,,numeric,minutes,,pnpdursp_in_w7_f2,,,
Sleep Monitoring/Actigraphy,avgsleepnapsallnw5,Average sleep duration per nap in non-workdays  from actigraphy,,numeric,minutes,,pnpdursp_in_wn_f2,,,
Sleep Monitoring/Actigraphy,avgsleepnapsallwd5,Average sleep duration per nap in weekdays  from actigraphy,,numeric,minutes,,pnpdursp_in_w5_f2,,,
Sleep Monitoring/Actigraphy,avgsleepnapsallwe5,Average sleep duration per nap in weekends  from actigraphy,,numeric,minutes,,pnpdursp_in_w2_f2,,,
Sleep Monitoring/Actigraphy,avgsleepnapsallwo5,Average sleep duration per nap in workdays  from actigraphy,,numeric,minutes,,pnpdursp_in_ww_f2,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleep155,Average sleep duration per nap (>= 15 minutes) in all days  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleep15nw5,Average sleep duration per nap (>= 15 minutes) in non-workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleep15wd5,Average sleep duration per nap (>= 15 minutes) in weekdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleep15we5,Average sleep duration per nap (>= 15 minutes) in weekends  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleep15wo5,Average sleep duration per nap (>= 15 minutes) in workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleep5,Average sleep duration per nap (with some sleep are counted) in all days  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleepnw5,Average sleep duration per nap (with some sleep are counted) in non-workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleepwd5,Average sleep duration per nap (with some sleep are counted) in weekdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleepwe5,Average sleep duration per nap (with some sleep are counted) in weekends  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepnapssleepwo5,Average sleep duration per nap (with some sleep are counted) in workdays  from actigraphy,,numeric,minutes,,,,,
Sleep Monitoring/Actigraphy,avgsleepoffsettime5,Average daily sleep offset time in all days  from actigraphy,Sleep offset time is the end time of main sleep.,time,,,avgeptsp_im_w7_f2,,,
Sleep Monitoring/Actigraphy,avgsleepoffsettimenw5,Average daily sleep offset time in non-workdays  from actigraphy,Sleep offset time is the end time of main sleep.,time,,,avgeptsp_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgsleepoffsettimewd5,Average daily sleep offset time in weekdays  from actigraphy,Sleep offset time is the end time of main sleep.,time,,,avgeptsp_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgsleepoffsettimewe5,Average daily sleep offset time in weekends  from actigraphy,Sleep offset time is the end time of main sleep.,time,,,avgeptsp_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgsleepoffsettimewo5,Average daily sleep offset time in workdays  from actigraphy,Sleep offset time is the end time of main sleep.,time,,,avgeptsp_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgsleeponsettime5,Average daily sleep onset time in all days  from actigraphy,Sleep onset time is the start time of main sleep.,time,,,avgbptsp_im_w7_f2,,,
Sleep Monitoring/Actigraphy,avgsleeponsettimenw5,Average daily sleep onset time in non-workdays  from actigraphy,Sleep onset time is the start time of main sleep.,time,,,avgbptsp_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgsleeponsettimewd5,Average daily sleep onset time in weekdays  from actigraphy,Sleep onset time is the start time of main sleep.,time,,,avgbptsp_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgsleeponsettimewe5,Average daily sleep onset time in weekends  from actigraphy,Sleep onset time is the start time of main sleep.,time,,,avgbptsp_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgsleeponsettimewo5,Average daily sleep onset time in workdays  from actigraphy,Sleep onset time is the start time of main sleep.,time,,,avgbptsp_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgsleepperiodduration5,Average daily sleep period in all days  from actigraphy,"Sleep period (i.e. total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes,,avgprdsp_im_w7_f2,,,
Sleep Monitoring/Actigraphy,avgsleepperioddurationnw5,Average daily sleep period in non-workdays  from actigraphy,"Sleep period (i.e. total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes,,avgprdsp_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgsleepperioddurationwd5,Average daily sleep period in weekdays  from actigraphy,"Sleep period (i.e. total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes,,avgprdsp_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgsleepperioddurationwe5,Average daily sleep period in weekends  from actigraphy,"Sleep period (i.e. total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes,,avgprdsp_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgsleepperioddurationwo5,Average daily sleep period in workdays  from actigraphy,"Sleep period (i.e. total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes,,avgprdsp_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgsnooze5,Average daily duration of wake after sleep offset in all days  from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes,,avgdursz_im_w7_f2,,,
Sleep Monitoring/Actigraphy,avgsnoozenw5,Average daily duration of wake after sleep offset in non-workdays  from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes,,avgdursz_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgsnoozewd5,Average daily duration of wake after sleep offset in weekdays  from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes,,avgdursz_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgsnoozewe5,Average daily duration of wake after sleep offset in weekends  from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes,,avgdursz_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgsnoozewo5,Average daily duration of wake after sleep offset in workdays  from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes,,avgdursz_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgwakebouts5,Average daily number of wake bouts in main sleep in all days  from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,wake bouts,,avgbotwk_im_w7_f2,,,
Sleep Monitoring/Actigraphy,avgwakeboutsnw5,Average daily number of wake bouts in main sleep in non-workdays  from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,wake bouts,,avgbotwk_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgwakeboutswd5,Average daily number of wake bouts in main sleep in weekdays  from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,wake bouts,,avgbotwk_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgwakeboutswe5,Average daily number of wake bouts in main sleep in weekends  from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,wake bouts,,avgbotwk_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgwakeboutswo5,Average daily number of wake bouts in main sleep in workdays  from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,wake bouts,,avgbotwk_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgwaso5,Average daily duration of wake after sleep onset (waso) in all days  from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes,,avgdurws_im_w7_f2,,TRUE,
Sleep Monitoring/Actigraphy,avgwasonw5,Average daily duration of wake after sleep onset (waso) in non-workdays  from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes,,avgdurws_im_wn_f2,,,
Sleep Monitoring/Actigraphy,avgwasowd5,Average daily duration of wake after sleep onset (waso) in weekdays  from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes,,avgdurws_im_w5_f2,,,
Sleep Monitoring/Actigraphy,avgwasowe5,Average daily duration of wake after sleep onset (waso) in weekends  from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes,,avgdurws_im_w2_f2,,,
Sleep Monitoring/Actigraphy,avgwasowo5,Average daily duration of wake after sleep onset (waso) in workdays  from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes,,avgdurws_im_ww_f2,,,
Sleep Monitoring/Actigraphy,avgwhitetalt5,"Average whte light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in all days  from actigraphy",,numeric,minutes,,avgtallw_ib_w7_f2,,,
Sleep Monitoring/Actigraphy,avgwhitetaltnw5,"Average whte light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in non-workdays  from actigraphy",,numeric,minutes,,avgtallw_ib_wn_f2,,,
Sleep Monitoring/Actigraphy,avgwhitetaltwd5,"Average whte light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in weekdays  from actigraphy",,numeric,minutes,,avgtallw_ib_w5_f2,,,
Sleep Monitoring/Actigraphy,avgwhitetaltwe5,"Average whte light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in weekends  from actigraphy",,numeric,minutes,,avgtallw_ib_w2_f2,,,
Sleep Monitoring/Actigraphy,avgwhitetaltwo5,"Average whte light time above 1,000 ÂµW/cmÂ² threshold over 24-hour periods in workdays  from actigraphy",,numeric,minutes,,avgtallw_ib_ww_f2,,,
Sleep Monitoring/Actigraphy,diarycomplete5,Actigraphy QS: Diary Completeness,,choices,,sleepdiarycomplete,,,,
Sleep Monitoring/Actigraphy,diarypresent5,Actigraphy QS: Diary Present,,choices,,sleepdiarypresabs,,,,
Sleep Monitoring/Actigraphy,dstoverlap5,Study Overlaps With Daylight Saving Time Start (March) Or End (November),,choices,,daylightsavingoverlap,,,,
Sleep Monitoring/Actigraphy,epochlength5,Original Epoch Length For Processed Actigraphy Study  (Seconds),,numeric,seconds,,,,,
Sleep Monitoring/Actigraphy,gooddays5,Actigraphy QS: # of Good Days,,numeric,good days,,,,,
Sleep Monitoring/Actigraphy,ndays5,Total number of days with sleep data in the entire actigraphy recording period in all days  from actigraphy,,integer,days,,ttldaysp_ir_w7_f2,,,
Sleep Monitoring/Actigraphy,ndaysnapsall5,Total number of days with naps in the entire actigraphy recording period in all days  from actigraphy,,integer,days,,ttldaynp_ir_w7_f2,,,
Sleep Monitoring/Actigraphy,ndaysnapsallnw5,Total number of days with naps in the entire actigraphy recording period in non-workdays  from actigraphy,,integer,non-workdays,,ttldaynp_ir_wn_f2,,,
Sleep Monitoring/Actigraphy,ndaysnapsallwd5,Total number of days with naps in the entire actigraphy recording period in weekdays  from actigraphy,,integer,weekend days,,ttldaynp_ir_w5_f2,,,
Sleep Monitoring/Actigraphy,ndaysnapsallwe5,Total number of days with naps in the entire actigraphy recording period in weekends  from actigraphy,,integer,weekend days,,ttldaynp_ir_w2_f2,,,
Sleep Monitoring/Actigraphy,ndaysnapsallwo5,Total number of days with naps in the entire actigraphy recording period in workdays  from actigraphy,,integer,workdays,,ttldaynp_ir_ww_f2,,,
Sleep Monitoring/Actigraphy,ndaysnapssleep155,Total number of days with naps (>= 15 minutes) in the entire actigraphy recording period in all days  from actigraphy,,integer,days,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleep15nw5,Total number of days with naps (>= 15 minutes) in the entire actigraphy recording period in non-workdays  from actigraphy,,integer,non-workdays,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleep15wd5,Total number of days with naps (>= 15 minutes) in the entire actigraphy recording period in weekdays  from actigraphy,,integer,weekdays,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleep15we5,Total number of days with naps (>= 15 minutes) in the entire actigraphy recording period in weekends  from actigraphy,,integer,weekend days,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleep15wo5,Total number of days with naps (>= 15 minutes) in the entire actigraphy recording period in workdays  from actigraphy,,integer,workdays,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleep5,Total number of days with naps (with some sleep are counted) in the entire actigraphy recording period in all days  from actigraphy,,integer,days,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleepnw5,Total number of days with naps (with some sleep are counted) in the entire actigraphy recording period in non-workdays  from actigraphy,,integer,non-workdays,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleepwd5,Total number of days with naps (with some sleep are counted) in the entire actigraphy recording period in weekdays  from actigraphy,,integer,weekend days,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleepwe5,Total number of days with naps (with some sleep are counted) in the entire actigraphy recording period in weekends  from actigraphy,,integer,weekend days,,,,,
Sleep Monitoring/Actigraphy,ndaysnapssleepwo5,Total number of days with naps (with some sleep are counted) in the entire actigraphy recording period in workdays  from actigraphy,,integer,workdays,,,,,
Sleep Monitoring/Actigraphy,ndaysnw5,Total number of days with sleep data in the entire actigraphy recording period in non-workdays  from actigraphy,,integer,non-workdays,,ttldaysp_ir_wn_f2,,,
Sleep Monitoring/Actigraphy,ndayswd5,Total number of days with sleep data in the entire actigraphy recording period in weekdays  from actigraphy,,integer,weekdays,,ttldaysp_ir_w5_f2,,,
Sleep Monitoring/Actigraphy,ndayswe5,Total number of days with sleep data in the entire actigraphy recording period in weekends  from actigraphy,,integer,weekend days,,ttldaysp_ir_w2_f2,,,
Sleep Monitoring/Actigraphy,ndayswo5,Total number of days with sleep data in the entire actigraphy recording period in workdays  from actigraphy,,integer,workdays,,ttldaysp_ir_ww_f2,,,
Sleep Monitoring/Actigraphy,nightsinvalid5,Actigraphy QS: # of Invalid Nights,,integer,invalid nights,,,,,
Sleep Monitoring/Actigraphy,nightsrec5,Actigraphy QS: # of Nights Recorded,,integer,nights,,,,,
Sleep Monitoring/Actigraphy,nightsvalid5,Actigraphy QS: # of Valid Nights,,integer,valid nights,,,,,
Sleep Monitoring/Actigraphy,overallqual5,Actigraphy QS: Overall Quality Grading (QS),,choices,,overallqualitygrade,,,,
Sleep Monitoring/Actigraphy,sd24hrsleep5,Standard deviation of daily total sleep duration in main sleep and naps combined in all days  from actigraphy,This variable measures the within subject variability of daily total sleep duration in main sleep.,numeric,minutes,,stddursp_ib_w7_f2,,,
Sleep Monitoring/Actigraphy,sd24hrsleepnw5,Standard deviation of daily total sleep duration in main sleep and naps combined in non-workdays  from actigraphy,This variable measures the within subject variability of daily total sleep duration in main sleep.,numeric,minutes,,stddursp_ib_wn_f2,,,
Sleep Monitoring/Actigraphy,sd24hrsleepwd5,Standard deviation of daily total sleep duration in main sleep and naps combined in weekdays  from actigraphy,This variable measures the within subject variability of daily total sleep duration in main sleep.,numeric,minutes,,stddursp_ib_w5_f2,,,
Sleep Monitoring/Actigraphy,sd24hrsleepwe5,Standard deviation of daily total sleep duration in main sleep and naps combined in weekends  from actigraphy,This variable measures the within subject variability of daily total sleep duration in main sleep.,numeric,minutes,,stddursp_ib_w2_f2,,,
Sleep Monitoring/Actigraphy,sd24hrsleepwo5,Standard deviation of daily total sleep duration in main sleep and naps combined in workdays  from actigraphy,This variable measures the within subject variability of daily total sleep duration in main sleep.,numeric,minutes,,stddursp_ib_ww_f2,,,
Sleep Monitoring/Actigraphy,sdefficiency5,Standard deviation of the daily sleep efficiency in all days  from actigraphy,"Sleep efficiency is the proportion of sleep duration (i.e. total sleep time, tst) in total rest period (i.e. rest interval) in main sleep. Sleep duration is the interval between sleep onset time and sleep offset time while asleep. In this study, rest interval is the same as in-bed period. ",numeric,percent,,stdeffbd_im_w7_f2,,,
Sleep Monitoring/Actigraphy,sdefficiencynw5,Standard deviation of the daily sleep efficiency in non-workdays  from actigraphy,"Sleep efficiency is the proportion of sleep duration (i.e. total sleep time, tst) in total rest period (i.e. rest interval) in main sleep. Sleep duration is the interval between sleep onset time and sleep offset time while asleep. In this study, rest interval is the same as in-bed period. ",numeric,percent,,stdeffbd_im_wn_f2,,,
Sleep Monitoring/Actigraphy,sdefficiencywd5,Standard deviation of the daily sleep efficiency in weekdays  from actigraphy,"Sleep efficiency is the proportion of sleep duration (i.e. total sleep time, tst) in total rest period (i.e. rest interval) in main sleep. Sleep duration is the interval between sleep onset time and sleep offset time while asleep. In this study, rest interval is the same as in-bed period. ",numeric,percent,,stdeffbd_im_w5_f2,,,
Sleep Monitoring/Actigraphy,sdefficiencywe5,Standard deviation of the daily sleep efficiency in weekends  from actigraphy,"Sleep efficiency is the proportion of sleep duration (i.e. total sleep time, tst) in total rest period (i.e. rest interval) in main sleep. Sleep duration is the interval between sleep onset time and sleep offset time while asleep. In this study, rest interval is the same as in-bed period. ",numeric,percent,,stdeffbd_im_w2_f2,,,
Sleep Monitoring/Actigraphy,sdefficiencywo5,Standard deviation of the daily sleep efficiency in workdays  from actigraphy,"Sleep efficiency is the proportion of sleep duration (i.e. total sleep time, tst) in total rest period (i.e. rest interval) in main sleep. Sleep duration is the interval between sleep onset time and sleep offset time while asleep. In this study, rest interval is the same as in-bed period. ",numeric,percent,,stdeffbd_im_ww_f2,,,
Sleep Monitoring/Actigraphy,sdinbedduration5,Standard deviation of daily rest period in all days  from actigraphy,"In this study, rest period (i.e. rest internal) is defined as in-bed period (i.e. time in bed, TIB) in main sleep.",numeric,minutes,,stdprdrt_im_w7_f2,,,
Sleep Monitoring/Actigraphy,sdinbeddurationnw5,Standard deviation of daily rest period in non-workdays  from actigraphy,"In this study, rest period (i.e. rest internal) is defined as in-bed period (i.e. time in bed, TIB) in main sleep.",numeric,minutes,,stdprdrt_im_wn_f2,,,
Sleep Monitoring/Actigraphy,sdinbeddurationwd5,Standard deviation of daily rest period in weekdays  from actigraphy,"In this study, rest period (i.e. rest internal) is defined as in-bed period (i.e. time in bed, TIB) in main sleep.",numeric,minutes,,stdprdrt_im_w5_f2,,,
Sleep Monitoring/Actigraphy,sdinbeddurationwe5,Standard deviation of daily rest period in weekends  from actigraphy,"In this study, rest period (i.e. rest internal) is defined as in-bed period (i.e. time in bed, TIB) in main sleep.",numeric,minutes,,stdprdrt_im_w2_f2,,,
Sleep Monitoring/Actigraphy,sdinbeddurationwo5,Standard deviation of daily rest period in workdays  from actigraphy,"In this study, rest period (i.e. rest internal) is defined as in-bed period (i.e. time in bed, TIB) in main sleep.",numeric,minutes,,stdprdrt_im_ww_f2,,,
Sleep Monitoring/Actigraphy,sdinbedtime5,Standard deviation of the daily start time for rest period in all days  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed, TIB), therefore the start time of rest period is in-bed time.",time,,,stdbptrt_im_w7_f2,,,
Sleep Monitoring/Actigraphy,sdinbedtimenw5,Standard deviation of the daily start time for rest period in non-workdays  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed, TIB), therefore the start time of rest period is in-bed time.",time,,,stdbptrt_im_wn_f2,,,
Sleep Monitoring/Actigraphy,sdinbedtimewd5,Standard deviation of the daily start time for rest period in weekdays  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed, TIB), therefore the start time of rest period is in-bed time.",time,,,stdbptrt_im_w5_f2,,,
Sleep Monitoring/Actigraphy,sdinbedtimewe5,Standard deviation of the daily start time for rest period in weekends  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed, TIB), therefore the start time of rest period is in-bed time.",time,,,stdbptrt_im_w2_f2,,,
Sleep Monitoring/Actigraphy,sdinbedtimewo5,Standard deviation of the daily start time for rest period in workdays  from actigraphy,"In this study, rest period (i.e. rest interval) is defined as in-bed period (i.e. time in bed, TIB), therefore the start time of rest period is in-bed time.",time,,,stdbptrt_im_ww_f2,,,
Sleep Monitoring/Actigraphy,sdmainsleep5,Standard deviation of daily total sleep duration in main sleep in all days  from actigraphy,,numeric,minutes,,stddursp_im_w7_f2,,,
Sleep Monitoring/Actigraphy,sdmainsleepnw5,Standard deviation of daily total sleep duration in main sleep in non-workdays  from actigraphy,,numeric,minutes,,stddursp_im_wn_f2,,,
